method,missing_ratio,metric,mean,std,median,ci95_lo,ci95_hi,n
wavelet_temporal,0.2,snr,15.732,5.4584,15.5957,7.0464,24.4176,4
wavelet_temporal,0.2,dtw,,,,,,0
wavelet_temporal,0.3,mae,0.2222,0.013,0.2224,0.2015,0.2428,4
wavelet_temporal,0.3,rmse,0.4107,0.0105,0.4105,0.394,0.4273,4
wavelet_temporal,0.3,snr,13.4974,4.8566,13.4097,5.7696,21.2253,4
wavelet_temporal,0.3,dtw,,,,,,0
wavelet_temporal,0.4,mae,0.2747,0.0232,0.2759,0.2377,0.3116,4
wavelet_temporal,0.4,rmse,0.4601,0.019,0.4614,0.4299,0.4902,4
wavelet_temporal,0.4,snr,11.7696,4.3901,11.5057,4.7839,18.7553,4
wavelet_temporal,0.4,dtw,,,,,,0
