method,missing_ratio,metric,mean,median,std,ci_lo,ci_hi,n,family
spherical_spline,0.3,rmse,2.688229120762565e-05,2.7861920927033745e-05,2.044179500202383e-06,2.5546760600826763e-05,2.821782181442454e-05,9,instant
spherical_spline,0.3,snr,2.6338730212847783,2.8615015585175145,0.8709099307209355,2.064878533213767,3.2028675093557895,9,instant
spherical_spline,0.4,mae,3.287921718832019e-05,3.129897055472936e-05,3.25578556250871e-06,3.0752103954147834e-05,3.500633042249255e-05,9,instant
spherical_spline,0.4,rmse,7.715867063070674e-05,7.34502572333272e-05,7.640452156234998e-06,7.216690855529987e-05,8.215043270611361e-05,9,instant
spherical_spline,0.4,snr,-3.6742329415706436,-3.220028668342798,1.0477548364708593,-4.358766101398272,-2.9896997817430155,9,instant
spline_surface,0.1,mae,5.954063514839178e-06,5.8338336950422634e-06,5.486686139999132e-07,5.595600020359235e-06,6.3125270093191215e-06,9,instant
spline_surface,0.1,rmse,2.657657170163372e-05,2.6039913599390834e-05,2.449038496828757e-06,2.4976533217038932e-05,2.817661018622851e-05,9,instant
spline_surface,0.1,snr,-5.2290500315685176,-5.015289849290305,1.3724032153331769,-6.125686798919526,-4.332413264217509,9,instant
spline_surface,0.2,mae,9.924602314930635e-06,9.986598440120892e-06,7.274060768262588e-07,9.449363678070813e-06,1.0399840951790456e-05,9,instant
spline_surface,0.2,rmse,3.407424842310206e-05,3.4287100414947074e-05,2.4974114407550685e-06,3.244260628180875e-05,3.570589056439537e-05,9,instant
spline_surface,0.2,snr,-2.483356147712319,-2.4802251723639497,1.0374693153906351,-3.161169433767534,-1.8055428616571039,9,instant
spline_surface,0.3,mae,1.3836573623629136e-05,1.3654343293136067e-05,1.206706924281202e-06,1.3048191766432084e-05,1.4624955480826187e-05,9,instant
spline_surface,0.3,rmse,3.5158110897973304e-05,3.4695071829001174e-05,3.0661879898343765e-06,3.3154868077948176e-05,3.716135371799843e-05,9,instant
spline_surface,0.3,snr,0.30214796024223367,0.14689686899241472,1.2567304870711118,-0.5189159579775594,1.1232118784620266,9,instant
spline_surface,0.4,mae,2.8259191288525806e-05,2.833073408819291e-05,2.8322684816698966e-06,2.6408775880501474e-05,3.0109606696550138e-05,9,instant
spline_surface,0.4,rmse,6.621574310953376e-05,6.638337917511422e-05,6.636451846222192e-06,6.187992790333526e-05,7.055155831573227e-05,9,instant
